voltage,current,power,temperature,ratedPower,fault_status
229.67961117925643,4.53629090951719,945.8762992572096,31.351504098080568,1000,0
254.57221429346308,5.453359722583405,1156.1877497674432,42.928974994210506,1000,1
247.82162704424002,7.61637861889715,1262.8833458414258,40.3508574097873,1000,2
226.51317886041915,5.138150330967618,1095.0874991015871,35.11038424716909,1000,0
272.3122306574111,7.2197617972637,1324.4076875976823,53.98495538957921,1000,2
233.27487792110844,4.81079864559171,1046.2492899190709,33.68076617157997,1000,0
227.7110532357049,4.338574190081649,974.2088312813911,29.748782674808435,1000,0
229.2246897765076,5.188474966503524,1116.7733989583467,34.346060630472,1000,0
240.63502269446496,4.130086936261738,931.341100968464,33.679498491167074,1000,0
231.7404764589367,3.6087001101016223,792.5347105743862,38.45112093078816,1000,0
235.2836521538784,5.4360893461820154,1233.0366985213934,31.345465316570035,1000,0
234.83073506204647,4.491274020726283,979.4029016454392,41.79434795269623,1000,0
239.3910810055174,8.11732100562449,1166.9382148020316,60.62137989634395,1000,2
211.85995289933894,4.820186025275149,916.0550670773986,42.651327162819946,1000,1
216.59411524194599,6.208769261116046,1072.2045676624505,43.00321991560565,1000,1
214.12282377676533,6.294890386760819,1159.2221450708607,49.548681444577554,1000,1
182.89041903883037,10.964282572185045,1291.8640199482054,54.449910733677065,1000,2
223.13298555515127,4.519902139528752,995.4886526805351,33.67882243342906,1000,0
238.3795939380469,4.560761268005573,1040.8401639490146,32.96916474320928,1000,0
237.53853849656682,3.5913276542939583,822.2301923716323,31.59093459912963,1000,0
208.19545142716277,5.352885002608016,649.8188930918262,57.01466074557401,1000,2
225.56559560493304,2.632520877352782,488.3095165610452,42.45995613840107,1000,1
214.32748298184563,3.746082053813081,703.9330698351414,43.88025541188626,1000,1
239.20798621597302,6.4499347031337875,1289.3332791282678,54.980848604706146,1000,1
227.22226610256567,4.204389031602977,883.5212726491982,30.417277152974943,1000,0
236.63595611400893,3.6734633966236716,820.8163875981993,31.353243567899757,1000,0
230.4151909990665,4.422118114904462,985.9439530643469,37.219760816032135,1000,0
202.42840306730844,4.228795377529323,717.5672303823532,48.05604448527395,1000,1
221.1543340857281,6.249457242378261,1195.3178190640058,40.442631749381384,1000,1
241.5297329298387,2.600657834151229,612.6579898510594,38.6559451192324,1000,0
236.18590400144504,3.7455239233546584,831.24745244644,33.901339701709965,1000,0
212.45302704992721,7.564305747690899,1423.360792890385,41.617540704435285,1000,1
237.14606827761142,6.040766528947214,949.6854761176418,65.5884166186737,1000,2
237.11976922770583,5.413769648291259,1218.9427651875112,32.55727852291824,1000,0
225.3391947256732,5.217167134896644,1140.4569952202366,33.49725235818599,1000,0
218.5428279507079,6.55319446193745,1241.2871111111417,45.90371947464109,1000,1
223.7935036362952,3.4275249761884092,753.8293589498348,32.56751217051398,1000,0
227.05333884286318,3.5413613638989156,781.0080752410976,38.709508351221956,1000,0
252.00095561402216,9.579401467295819,1584.6893765601023,58.76196377113602,1000,2
228.95888645193622,3.463653973043478,742.3017512049548,32.712958975620225,1000,0
240.51841686509005,2.776332060507782,603.8418882984607,47.817335530011064,1000,1
231.58726630625088,3.667139595617489,804.9319552288424,29.882671550206517,1000,0
219.6756736115818,5.221804684976702,1081.7528783294908,32.628583134810135,1000,0
229.79271018835107,2.8623997950357647,611.2198752935855,29.93292972981484,1000,0
253.90180742873196,5.479582390901574,1198.5649455490284,41.89341094931823,1000,1
226.9404347367909,4.595157323884728,1039.6618968428359,30.637116913871672,1000,0
199.0558022651831,7.0382518194825,1204.328966699933,57.61248970811599,1000,1
225.89356602139915,5.910435632133414,1248.5928238327112,27.96692896853462,1000,0
224.7422622082992,3.0222455989579515,644.2333720716304,28.912438499256183,1000,0
228.8109305892579,3.5891428008635256,800.3554173037139,30.52399924299387,1000,0
230.8350146084787,4.733348007178181,1065.3262682986774,33.25257209253413,1000,0
228.27173171697166,4.7718504858067945,1051.4493079620736,31.238057208779576,1000,0
246.89100204287254,8.096688748747178,1400.3472577857403,56.18564345524999,1000,2
221.5574740596575,2.879952577530128,619.5894925302538,34.415162081111575,1000,0
235.97725680047705,6.771726656122544,1330.230678893209,50.649557107421614,1000,1
229.94721782559574,4.936153594128211,1092.3139543886596,32.49383022467657,1000,0
226.5264343445547,3.590717561886896,762.241055772289,32.60941948813489,1000,0
231.26182962091536,3.5844517285573563,781.9806061654593,33.836135619626816,1000,0
211.8622297035642,7.2286763341233975,1294.0573980849585,47.49960820780711,1000,1
191.89122264805061,3.118988711426814,387.26590778870263,64.94809245869702,1000,2
226.20433669223152,4.150393786476208,898.7303393228824,39.504683356863545,1000,0
237.64372652409764,7.20670587446869,1530.350142043777,48.0381027427931,1000,1
223.27492758034666,3.1389503278344244,693.3500804993508,36.08014602760836,1000,0
293.8157359105391,9.033970726005007,1746.944741841941,59.66717099368673,1000,2
232.88278481527882,4.311250154543536,1015.3927610932348,36.4782996457383,1000,0
225.5361757958447,5.739459936733582,1109.4785388880966,47.14385910494575,1000,1
253.16928443629112,6.992549605573293,1503.0418047044786,41.14028268140524,1000,1
224.68848143136947,4.473592430635182,936.5179706084975,38.19973762007016,1000,0
214.45630091068145,6.654613001307138,1221.2230337591516,43.53499698334364,1000,1
236.95334980567867,6.768292387390128,1379.0042674428908,42.142894946742906,1000,1
229.34202958918337,4.426631785976797,960.757563898325,34.15535481414838,1000,0
223.2071299237126,2.920263678724152,578.7965178318177,31.594877125193868,1000,0
223.34647434334536,1.8220322678053122,372.6089681939544,32.64679410681901,1000,0
234.9261008640455,2.6016429255397773,606.9590828639341,38.78145397671974,1000,0
250.2115986881058,7.438396032854182,1556.8783362723407,47.963736422539164,1000,1
220.05606658287886,5.172789133080772,907.8480383689114,50.15899377299701,1000,1
234.99363285041548,3.0898012937720893,685.9798207990046,32.13901791316739,1000,0
217.79342262717472,7.271507318943073,1365.4641231713813,44.01265129884273,1000,1
230.40930670540877,4.325963605327993,977.1476842271637,28.21538567548128,1000,0
242.78582052657552,4.167636949432728,890.4810250915071,45.852415845981206,1000,1
233.93430034367577,4.590452300784724,1042.9681669700706,31.67359230261176,1000,0
232.93428546900134,6.190455625809978,1350.0601635267126,29.734809081588914,1000,0
223.57515626849022,3.4135827215114416,744.379363171035,32.570345168382296,1000,0
222.3018715289702,2.805316531983448,593.3186322641183,32.55930108530421,1000,0
229.82644115147377,2.8313219623804677,641.0334741398146,35.007732130747094,1000,0
234.92148222598522,2.6095709942101903,586.5003370462609,36.83634559205602,1000,0
230.95482710044888,6.803369951784003,1318.2255563844744,43.245029292002805,1000,1
234.98285255289724,3.533504620771802,801.6069414369279,31.237987576008756,1000,0
226.24639832753593,4.792711017733665,1000.5837812172329,36.231204030167675,1000,0
233.22687974792575,5.368631557532349,1170.2052581339383,34.744205839993754,1000,0
251.38208196870846,9.546052108504517,1580.897959762888,55.83954270790355,1000,2
286.5461058728859,5.361270192832772,945.4624573690757,64.94235188392483,1000,2
214.77305149757456,5.850561124430661,1001.1224375429981,50.50984192211757,1000,1
224.97831086853046,4.126824685134962,874.6969110238527,32.707048413001054,1000,0
231.73780806901777,4.086697699414397,906.8036277191051,32.76630958477636,1000,0
202.69357794605915,3.243568078242821,387.17758749592815,68.9788982381821,1000,2
221.38591280660688,5.008691557906504,910.52516602244,47.58887704348109,1000,1
238.27685388688926,2.8963954442626116,594.1797313731025,47.58364509562901,1000,1
233.31440634333705,5.173473857485325,1150.3141138764386,26.812672208176615,1000,0
226.63254687878066,4.278994162223802,904.5644367458088,40.58059651109355,1000,0
232.4600202705148,2.8689313700650287,614.323427654223,32.000895791983154,1000,0
257.46403715049024,8.27186424372133,1376.1873536531054,71.07128605124478,1000,2
236.79869627518508,4.424548599719669,1004.4944052426945,36.66062849557809,1000,0
231.38039502774078,5.18939137861293,1146.6702752393103,33.27256925878549,1000,0
223.60234687703715,7.9003219682137935,1514.1618103266871,42.4654932912194,1000,1
233.78528000909708,4.6899402768960865,1037.612717487256,34.73365869424012,1000,0
226.2673963032375,1.7462435846392825,356.6321234795292,28.215889016041547,1000,0
226.67429850357794,5.293933523105714,1143.5892003215838,39.39575447424743,1000,0
230.9771495801326,4.179318501159803,888.5600707180597,26.21283738468054,1000,0
204.41498133036396,7.541379324531142,1347.7679821668821,51.094497502829114,1000,1
227.25221432045709,4.859587886979802,1041.3918896051894,31.818355128271048,1000,0
210.38239051282233,6.582932220301493,1199.1142090107899,41.5917460471536,1000,1
233.3108437697375,2.5013645028507883,578.2999792592777,37.20440825209637,1000,0
224.47568603468739,4.220541427013867,924.3976686995295,29.947214541946416,1000,0
236.88263372566684,5.853699069346801,1113.7346904895476,39.69803882967585,1000,1
230.92108614765047,4.609951387331977,1006.670862245524,30.6319306167809,1000,0
233.66174039825262,4.797565622685954,1059.0531313559911,34.45818895060347,1000,0
242.13089001920886,4.368352003840971,1024.3725780829106,32.71878152442483,1000,0
241.7018347776667,7.050671907383752,1467.0257363069,33.884784096315244,1000,1
234.92327899068806,4.783823405746658,1083.499138669795,34.276118149039036,1000,0
234.14029407446654,5.071080500402805,1086.4873386372992,31.911860543982918,1000,0
222.74918416481648,3.798961228133365,799.1873092377789,36.19517775868496,1000,0
231.50850004450868,4.175536229578598,881.4626512520673,28.438728607920513,1000,0
217.85122351158728,4.235787064198034,877.1596505215399,32.753915964357944,1000,0
233.23040468818866,4.48332067862589,1007.2787554286002,28.927718578142528,1000,0
212.884547306845,5.47460618051405,757.3179097318883,58.828969761590635,1000,2
223.8711716849883,2.53562511979018,543.75973456645,36.188393210448616,1000,0
225.80101296325648,3.4888947876712146,675.7021737686646,40.368394286471634,1000,0
252.3288888890002,6.736542060005787,950.1063558002187,75.67997631843939,1000,2
235.63025125386085,3.948606276411514,848.4298851986083,37.04768600285597,1000,0
213.29725469500198,5.449294505060784,1070.1543165240985,38.42321528761892,1000,1
230.44328795480718,4.197315707405596,906.5280326802707,30.735708575891802,1000,0
216.77907435504298,6.260597086170076,1173.399846039837,41.03190657960589,1000,1
226.75361227466996,2.7760597332377435,598.6891631470039,28.920107075765433,1000,0
232.2242911029916,3.961738717535844,900.9448269823074,33.49248958836404,1000,0
235.93910210855734,5.390185206191529,1082.912563218998,52.523462748441396,1000,1
257.0727531043004,5.733437761302203,1232.9176806200692,38.26460468115342,1000,1
267.89328895989416,9.524792226958553,1541.3366403889552,67.48387503622449,1000,2
228.19901045757533,6.029089859949066,1329.1381220941435,31.244479453146177,1000,0
243.94041370935952,9.381280421636895,2044.2841262258237,46.63635879925104,1000,1
225.63190708065235,6.546007323808281,1229.672824576845,40.39979751887118,1000,1
216.9281871054036,6.371631238513957,1161.7045507170455,43.5529192104021,1000,1
247.00902047903094,6.059820512444561,1258.5948921086429,35.433242733265715,1000,1
226.2226959930356,6.233115917132176,1325.7095327595819,36.10434976384002,1000,0
247.83272904149862,5.6212037394578,1278.2276574807345,49.866141926014336,1000,1
260.6178577583626,7.328239901088101,1608.613291643153,42.581992640299056,1000,1
250.1839152922862,5.119141389571856,1096.333673181068,41.989884398683834,1000,1
230.96298459365653,6.392109635273993,1360.5365579637325,34.73289205915523,1000,0
257.6121636329311,9.231152326678664,1552.7491483828255,71.34414940985215,1000,2
232.506245434036,4.5364877271213295,1003.1473208138822,31.700874813394766,1000,0
222.59706754122078,4.016881044942255,721.9238149518264,47.989875641434445,1000,1
218.26133948195476,5.296227202190578,991.669149681517,51.238553816532914,1000,1
233.491995606647,5.116979427640128,1133.1830632305914,24.524103696692492,1000,0
223.38913521679996,4.255354342112003,919.5957326916279,31.89835452271362,1000,0
235.18043825523128,2.577025074738327,556.3601069405029,30.409768938033114,1000,0
236.48497273280555,3.977131937701118,873.5192963040198,29.98090031508713,1000,0
230.0703989923229,4.653437370672067,1016.046012104508,26.55345380728075,1000,0
217.84322029222292,7.159332267407988,1266.4594985571002,44.97231820416865,1000,1
219.76416557418264,5.455409482172029,1138.0546265107657,36.01031925708638,1000,0
234.676343776221,3.46686273226024,768.2238164274404,29.735961085919907,1000,0
232.40372289883993,5.496710407445981,1203.6838546605215,30.009710006763143,1000,0
218.75751732750172,2.874903672976971,585.8466287422211,31.986076605707193,1000,0
249.47161319577987,6.3864763288446005,1331.7693437884163,43.25406831766462,1000,1
192.84241805175273,9.542773078410873,1259.7271143906476,69.44502882770594,1000,2
244.86773128321877,4.086050145728029,748.4391055729103,42.369620462416655,1000,1
228.53284298843343,3.600575219013983,751.4416172520631,26.781804401663564,1000,0
230.4849798249636,4.595157025436913,989.7945269206789,40.36954910274184,1000,0
226.16135428615695,5.4456350466580865,1163.540765819714,34.00757755944249,1000,0
228.10620081698454,6.082660322109797,1326.7351584701478,26.897269360017074,1000,0
234.31271742307584,2.3050265614833876,529.4968334519838,35.269224814953304,1000,0
239.65596136998002,5.565538869394275,1063.8637601099895,50.25995824496419,1000,1
240.28292910353798,3.529150169877716,818.7171370984483,35.0768611089162,1000,0
227.11497780136398,2.6731224406329774,564.6702388669567,32.87681675053435,1000,0
234.15058832247612,4.591341321172705,970.7927823294019,32.51195345470906,1000,0
222.697783482239,5.246948484691839,959.7801393700423,40.947577029601945,1000,1
230.48838049274417,3.2269902161445336,707.0847648310087,33.9919931649818,1000,0
196.9599961135134,12.595282720667898,1675.6399688970437,61.46080781061554,1000,2
227.27007814684262,7.586965548102202,1481.0373159332423,39.43154242455864,1000,1
223.3393552268455,4.398232784692272,970.3169973155622,32.129706416748014,1000,0
252.9079677598277,7.546465496700256,1689.167721293529,52.10540296531484,1000,1
222.2978364143785,4.386226064104582,919.0820458620719,31.12125181990464,1000,0
198.40087970986278,7.528804608368867,938.6855755303828,64.0769240875772,1000,2
234.12043290272132,4.303153828376273,944.3781975979607,29.001332196216346,1000,0
230.3960146434482,3.0488919532575354,669.4207722645481,31.42125695703063,1000,0
239.58629767252035,5.463900786174323,1254.7278559992776,37.30123598907095,1000,0
213.66715104682544,5.884962977610596,1070.0247194069907,50.59795949659018,1000,1
169.1551328707383,6.993823551731241,744.171465954498,59.562902788395625,1000,2
221.20895561672282,3.7488821653575592,768.3787487435923,32.31831818622624,1000,0
227.70171613863502,2.9201575522185133,619.4068896263277,32.784963762666884,1000,0
230.5035160701699,1.6961550305119784,388.2772672416721,33.034299602948565,1000,0
214.71012606669782,6.138527582940398,1087.5707844892247,43.991018478056745,1000,1
234.79353922480914,4.153547976423916,902.9828306308609,29.676331291223526,1000,0
242.09177876786225,3.9688396351985222,937.7088708046224,27.379966010400388,1000,0
221.52872052002462,5.006606541032628,1042.2578048645223,30.568688266234933,1000,0
230.1605772771616,5.087606985198954,1127.659510116327,39.68494966835845,1000,0
266.74119329211953,5.253615436048079,930.4298462688477,60.668491486304916,1000,2
270.3100372687219,9.197842903077444,1542.7994564421977,64.57136647762539,1000,2
200.03951953453915,5.131832893423491,750.0095645741483,75.9066721501925,1000,2
222.6660740469216,3.4985978531143633,759.5743453604251,34.06251235377582,1000,0
225.7397343117875,2.738081023162358,587.8580809622068,26.30735889140574,1000,0
217.54686848770677,6.013128402466673,1104.6176742907749,45.707220156847626,1000,1
235.59447298965335,5.274428426687582,1177.0614031532564,36.393939504207275,1000,0
222.34564901215958,3.065829577567617,563.2068845440571,44.02353296090333,1000,1
230.40189700104585,5.370316500139314,1211.2520426536125,30.404015423110813,1000,0
239.2987051986874,8.489307369281411,1723.9882298016805,39.74281682563771,1000,1
234.28829811601008,3.8400614700365727,854.317068993892,27.989882541448765,1000,0
197.3412987465809,5.036790610452758,624.4436185592648,73.15023530563927,1000,2
258.49261820834096,6.1799527362235676,938.4643913621431,70.820818834063,1000,2
194.25566031072992,10.063137924354011,1151.0065693247009,66.25901092856319,1000,2
255.50696200942394,5.573140132081531,1205.4909272389175,46.605184339323266,1000,1
242.40325458756072,3.5030368670794987,804.9908287065057,26.671496938893412,1000,0
230.11175277483184,3.0133409722758895,671.2724554672701,31.80493739262754,1000,0
232.43421034483745,5.677239592974457,1273.5160004783734,31.674176048888484,1000,0
235.8149044019592,3.3801289293754477,771.3726645317508,29.130005591662314,1000,0
225.62477652786015,5.375908419298973,1177.4459983017173,29.12560639060987,1000,0
207.59822154724137,3.545972508960021,630.044463680099,40.53555836545384,1000,1
244.34489568049918,5.365520563357738,1053.7091915329481,52.4990653029755,1000,1
226.50199595648817,3.7906243866880867,844.7513135138139,25.45438792317406,1000,0
206.16705273666508,5.404554142997973,953.8674192445944,42.17688740207336,1000,1
219.0758611959277,5.27158206440894,997.9051924681493,41.5352265083586,1000,1
214.6734067200757,7.73217789333631,1505.4236272654496,43.2032353452935,1000,1
243.8100742816069,5.780476994747704,1151.7013553546906,43.66172114997223,1000,1
238.26654818589265,4.623087347889095,1051.2478660432232,33.94523997340089,1000,0
208.66161053144015,6.481531743818158,1157.6400543694422,48.95300548570158,1000,1
207.22537354723343,6.466391372816512,1164.725669561392,31.730481067058907,1000,1
230.75701523975866,4.29845181398144,926.6510432605974,34.82812943844314,1000,0
213.0050222864599,3.327937616237394,566.9889090312341,46.90739938437343,1000,1
225.5465195736886,4.055630123765789,905.33246087215,37.3907123420505,1000,0
228.65296582777722,4.717542255795962,1054.7931678372495,32.2963791216791,1000,0
234.8401135333813,3.502254857718828,755.1695551489895,31.79632907864313,1000,0
243.89543323474524,7.672115546124106,1517.4067697403323,59.697140020471934,1000,1
210.7781154330572,4.266532336060428,787.4077597292252,41.112761213356094,1000,1
231.53701784859845,3.175387749565239,703.9908348551659,36.781922603301915,1000,0
230.50161477878072,2.5128221854499673,545.9679374156137,27.614817641254994,1000,0
248.28584978079272,11.115671272370502,1962.0220369219796,63.83997993873796,1000,2
223.19772640326264,6.2883250859067905,1159.1816871471888,51.23313905998949,1000,1
256.0105831050059,10.44452885354557,1589.6053772367534,61.46456712084242,1000,2
238.56050906263383,3.3000351443714178,712.6909078014221,42.778068574472194,1000,1
227.53438588800114,5.443632003468814,1151.5526537784835,35.25282074699191,1000,0
228.89655261704326,5.70382791849992,1086.9547720489256,37.90288172045444,1000,1
227.4300186083583,3.721865661710183,852.3883109440058,28.461644212762014,1000,0
231.5296174685173,6.2033913818841,1236.8604154053567,41.45739105519832,1000,1
247.54123910820496,6.303737985967066,1326.4632151504716,45.503358402133266,1000,1
227.8393094321561,4.121591539574013,861.7193038135761,28.670394092959764,1000,0
226.49668675550598,7.491572149080873,1443.3272718673315,48.458767506915734,1000,1
232.2791883919407,3.4439474425205967,740.4801100875428,29.29473654569055,1000,0
223.59165041673506,3.9326057468062077,823.9811517987051,32.973358261056646,1000,0
201.66381142839057,2.9885807197791268,416.5715977372256,68.29441437758015,1000,2
246.50857653427707,4.048526317730115,841.5219232641385,41.96628234196136,1000,1
207.75972586379078,5.3768355358026625,1015.5144262799316,51.182293908240446,1000,1
230.40356863363223,6.340722611525678,1394.9190933627235,31.145291317647136,1000,0
237.97497522477514,7.804375962894632,1648.7049593393658,49.58287124187501,1000,1
220.79498030522947,8.177620383477462,1504.1632721333085,40.67898727965273,1000,1
220.3060004530921,2.864555805662877,612.374379920712,26.91382371149293,1000,0
223.55259706395157,4.05844948070565,880.1654818421728,33.68686773201239,1000,0
234.2786766043042,3.5250432954786226,768.2709184079164,29.56038917220319,1000,0
232.65341561505025,3.336563842780512,738.2013229052527,30.74123668484763,1000,0
224.92917890936516,4.338975893668262,922.518700760825,32.0421828469641,1000,0
178.17110338022837,8.314290792088483,1065.5378740331478,74.46243001096366,1000,2
231.91827511933394,3.121863681914593,661.4329390973166,31.371286000279326,1000,0
227.42895277818488,4.999991005059611,1121.4924131487353,27.72781144653504,1000,0
246.50676867836506,5.2873213154898595,1101.3093187386487,32.064884322646854,1000,1
243.59030072719807,6.753767526656313,1395.9125394169519,44.29654665557795,1000,1
234.58313844361422,4.284511982521645,949.4817604384465,38.70408583503972,1000,0
227.2688979225641,3.481162957178312,753.6145075451395,34.05656396304289,1000,0
244.4691928225537,5.598024078155766,1119.9636524141033,48.931376788626096,1000,1
230.28122668786588,2.5963326939494724,534.6197552398555,30.21943794947463,1000,0
195.62751867060422,4.912746266739648,784.5610369661325,53.2003957449602,1000,1
239.82790838624038,5.849334344757092,1163.2124687060182,47.84486572014167,1000,1
227.24706466499646,4.509689231224656,957.2849945808637,38.003372121121515,1000,0
232.88178008806904,1.657753129592702,398.61451606524975,32.682264107080506,1000,0
235.03248542032986,9.703427786775798,1960.7210427404145,46.26886343336312,1000,1
215.24796615724725,6.551851468990897,1213.0706029787023,43.46149189733032,1000,1
216.10607082522057,5.632647894185551,1038.7499007887811,46.14458476026237,1000,1
216.537392091247,5.358313991232793,997.4630835044399,46.10801915668876,1000,1
224.7861247162179,4.2032477313054,906.3502854756314,34.08001752320324,1000,0
225.6100870662172,3.17311964596014,675.5638317787314,33.46946202726471,1000,0
235.93538839370876,3.0352102623703145,672.0152263271847,29.102789863169335,1000,0
235.03651915079655,8.308446906133259,1149.908644938755,53.5840939355371,1000,2
221.57953135326298,4.589228284886637,966.6593917997951,40.46949126568137,1000,0
231.25286244537435,3.1747294548037983,657.0918071507895,26.542237764594958,1000,0
231.3308893260209,4.111694130106675,881.6452395051081,33.0428246478851,1000,0
179.04051545165902,7.979551665563979,1097.2779326223958,55.847867952679195,1000,2
221.49686375174312,3.265256786527291,683.1921009845997,34.66351129482556,1000,0
223.40953982102246,4.609812519874753,985.9365242423628,39.01350079489726,1000,0
228.0605308753289,4.369394861019942,960.3018094141878,36.36705396366658,1000,0
225.37847915759332,3.76357406162932,822.2411912916698,34.21946896085795,1000,0
250.0006864527657,6.461254711143637,1415.034262560259,36.874439154393265,1000,1
228.40798212972953,4.72727937593716,1025.4394483369874,31.711743157997944,1000,0
214.9530919734295,7.539444877903668,1409.270671848107,44.18832906986893,1000,1
245.16474932831693,9.355925074839142,1969.3155534127436,51.724153700309046,1000,1
188.2902335682823,12.065217854673815,1507.8403298549254,53.36409581315122,1000,2
229.90261767349327,2.070517737373918,449.3610763101653,26.622638111420432,1000,0
218.01958855834792,3.321019653536868,678.2334832713309,24.50043174380987,1000,0
223.66684002446695,3.0103490338356367,625.9174023433237,28.617242754213912,1000,0
